fid,latitude,longitude,radiance
17686876,26.598,92.748,0
17686877,26.598,92.7522,0
17686878,26.598,92.7564,0
17686879,26.598,92.7605,0
17686880,26.598,92.7647,0
17686881,26.598,92.7689,0
17686882,26.598,92.773,0
17686883,26.598,92.7772,0
17686884,26.598,92.7814,0
17686885,26.598,92.7855,71
17686886,26.598,92.7897,71
17686887,26.598,92.7939,71
17686888,26.598,92.798,0
17686889,26.598,92.8022,0
17686890,26.598,92.8064,71
17686891,26.598,92.8105,71
17686892,26.598,92.8147,71
17686893,26.598,92.8189,71
17686894,26.598,92.823,0
17686895,26.598,92.8272,0
17686896,26.598,92.8314,0
17686897,26.598,92.8355,0
17686898,26.598,92.8397,0
17686899,26.598,92.8439,71
17686900,26.598,92.848,71
17686901,26.598,92.8522,71
17686902,26.598,92.8564,245
17686903,26.598,92.8605,245
17686904,26.598,92.8647,71
17686905,26.598,92.8689,71
17686906,26.598,92.873,71
17686907,26.598,92.8772,71
17686908,26.598,92.8814,71
17686909,26.598,92.8855,71
17686910,26.598,92.8897,71
17686911,26.598,92.8939,0
17686912,26.598,92.898,0
17686913,26.598,92.9022,0
17686914,26.598,92.9064,0
17686915,26.598,92.9105,0
17686916,26.598,92.9147,71
17686917,26.598,92.9189,71
17686940,26.598,93.0147,0
17686941,26.598,93.0189,0
17686942,26.598,93.023,0
17686943,26.598,93.0272,0
17686944,26.598,93.0314,0
17686945,26.598,93.0355,0
17686946,26.598,93.0397,0
17686947,26.598,93.0439,0
17686948,26.598,93.048,0
17686949,26.598,93.0522,0
17686950,26.598,93.0564,0
17686951,26.598,93.0605,0
17686952,26.598,93.0647,0
17686953,26.598,93.0689,0
17686954,26.598,93.073,0
17686955,26.598,93.0772,0
17686956,26.598,93.0814,0
17686957,26.598,93.0855,0
17686958,26.598,93.0897,0
17686959,26.598,93.0939,0
17686960,26.598,93.098,0
17686961,26.598,93.1022,0
17686962,26.598,93.1064,0
17686963,26.598,93.1105,0
17686964,26.598,93.1147,0
17686965,26.598,93.1189,0
17686966,26.598,93.123,0
17686967,26.598,93.1272,0
17686968,26.598,93.1314,0
17686969,26.598,93.1355,0
17686970,26.598,93.1397,0
17693817,26.5939,92.3647,71
17693818,26.5939,92.3689,71
17693819,26.5939,92.373,71
17693820,26.5939,92.3772,71
17693821,26.5939,92.3814,71
17693822,26.5939,92.3855,71
17693823,26.5939,92.3897,71
17693824,26.5939,92.3939,71
17693825,26.5939,92.398,71
17693826,26.5939,92.4022,71
17693827,26.5939,92.4064,71
17693828,26.5939,92.4105,71
17693829,26.5939,92.4147,71
17693830,26.5939,92.4189,71
17693831,26.5939,92.423,71
17693832,26.5939,92.4272,71
17693833,26.5939,92.4314,71
17693834,26.5939,92.4355,71
17693835,26.5939,92.4397,71
17693836,26.5939,92.4439,0
17693837,26.5939,92.448,0
17693838,26.5939,92.4522,0
17693839,26.5939,92.4564,0
17693840,26.5939,92.4605,0
17693841,26.5939,92.4647,0
17693842,26.5939,92.4689,0
17693843,26.5939,92.473,0
17693844,26.5939,92.4772,0
17693845,26.5939,92.4814,0
17693846,26.5939,92.4855,0
17693847,26.5939,92.4897,0
17693848,26.5939,92.4939,0
17693849,26.5939,92.498,0
17693850,26.5939,92.5022,0
17693851,26.5939,92.5064,0
17693852,26.5939,92.5105,0
17693853,26.5939,92.5147,0
17693854,26.5939,92.5189,0
17693855,26.5939,92.523,0
17693856,26.5939,92.5272,0
17693857,26.5939,92.5314,0
17693858,26.5939,92.5355,0
17693859,26.5939,92.5397,0
17693860,26.5939,92.5439,0
17693861,26.5939,92.548,0
17693862,26.5939,92.5522,0
17693863,26.5939,92.5564,0
17693864,26.5939,92.5605,0
17693865,26.5939,92.5647,0
17693866,26.5939,92.5689,0
17693867,26.5939,92.573,0
17693868,26.5939,92.5772,0
17693869,26.5939,92.5814,0
17693870,26.5939,92.5855,0
17693871,26.5939,92.5897,0
17693872,26.5939,92.5939,0
17693873,26.5939,92.598,0
17693874,26.5939,92.6022,0
17693875,26.5939,92.6064,0
17693876,26.5939,92.6105,0
17693877,26.5939,92.6147,0
17693878,26.5939,92.6189,0
17693879,26.5939,92.623,0
17693880,26.5939,92.6272,0
17693881,26.5939,92.6314,0
17693882,26.5939,92.6355,0
17693883,26.5939,92.6397,0
17693884,26.5939,92.6439,0
17693885,26.5939,92.648,0
17693886,26.5939,92.6522,0
17693887,26.5939,92.6564,0
17693888,26.5939,92.6605,0
17693889,26.5939,92.6647,0
17693890,26.5939,92.6689,0
17693891,26.5939,92.673,0
17693892,26.5939,92.6772,0
17693893,26.5939,92.6814,0
17693894,26.5939,92.6855,0
17693895,26.5939,92.6897,0
17693896,26.5939,92.6939,0
17693897,26.5939,92.698,0
17693898,26.5939,92.7022,0
17693899,26.5939,92.7064,0
17693900,26.5939,92.7105,0
17693901,26.5939,92.7147,0
17693902,26.5939,92.7189,0
17693903,26.5939,92.723,0
17693904,26.5939,92.7272,0
17693905,26.5939,92.7314,0
17693906,26.5939,92.7355,0
17693907,26.5939,92.7397,0
17693908,26.5939,92.7439,0
17693909,26.5939,92.748,0
17693910,26.5939,92.7522,0
17693911,26.5939,92.7564,0
17693912,26.5939,92.7605,0
17693913,26.5939,92.7647,0
17693914,26.5939,92.7689,0
17693915,26.5939,92.773,0
17693916,26.5939,92.7772,0
17693917,26.5939,92.7814,0
17693918,26.5939,92.7855,0
17693919,26.5939,92.7897,71
17693920,26.5939,92.7939,71
17693921,26.5939,92.798,0
17693922,26.5939,92.8022,0
17693923,26.5939,92.8064,0
17693924,26.5939,92.8105,0
17693925,26.5939,92.8147,0
17693926,26.5939,92.8189,0
17693927,26.5939,92.823,0
17693928,26.5939,92.8272,0
17693929,26.5939,92.8314,0
17693930,26.5939,92.8355,0
17693931,26.5939,92.8397,0
17693932,26.5939,92.8439,0
17693933,26.5939,92.848,71
17693934,26.5939,92.8522,71
17693935,26.5939,92.8564,71
17693936,26.5939,92.8605,245
17693937,26.5939,92.8647,71
17693938,26.5939,92.8689,71
17693939,26.5939,92.873,71
17693940,26.5939,92.8772,71
17693941,26.5939,92.8814,71
17693942,26.5939,92.8855,71
17693988,26.5939,93.0772,0
17693989,26.5939,93.0814,0
17693990,26.5939,93.0855,0
17693991,26.5939,93.0897,0
17693992,26.5939,93.0939,0
17693993,26.5939,93.098,0
17693994,26.5939,93.1022,0
17693995,26.5939,93.1064,0
17693996,26.5939,93.1105,0
17693997,26.5939,93.1147,0
17693998,26.5939,93.1189,0
17693999,26.5939,93.123,0
17694000,26.5939,93.1272,0
17694001,26.5939,93.1314,0
17694002,26.5939,93.1355,0
17694003,26.5939,93.1397,0
17694004,26.5939,93.1439,0
17700850,26.5897,92.3647,71
17700851,26.5897,92.3689,71
17700852,26.5897,92.373,71
17700853,26.5897,92.3772,71
17700854,26.5897,92.3814,71
17700855,26.5897,92.3855,71
17700856,26.5897,92.3897,71
17700857,26.5897,92.3939,71
17700858,26.5897,92.398,71
17700859,26.5897,92.4022,71
17700860,26.5897,92.4064,71
17700861,26.5897,92.4105,71
17700862,26.5897,92.4147,71
17700863,26.5897,92.4189,71
17700864,26.5897,92.423,71
17700865,26.5897,92.4272,71
17700866,26.5897,92.4314,71
17700867,26.5897,92.4355,71
17700868,26.5897,92.4397,71
17700869,26.5897,92.4439,0
17700870,26.5897,92.448,0
17700871,26.5897,92.4522,0
17700872,26.5897,92.4564,0
17700873,26.5897,92.4605,0
17700874,26.5897,92.4647,0
17700875,26.5897,92.4689,0
17700876,26.5897,92.473,0
17700877,26.5897,92.4772,0
17700878,26.5897,92.4814,0
17700879,26.5897,92.4855,0
17700880,26.5897,92.4897,0
17700881,26.5897,92.4939,0
17700882,26.5897,92.498,0
17700883,26.5897,92.5022,0
17700884,26.5897,92.5064,0
17700885,26.5897,92.5105,0
17700886,26.5897,92.5147,0
17700887,26.5897,92.5189,0
17700888,26.5897,92.523,0
17700889,26.5897,92.5272,0
17700890,26.5897,92.5314,0
17700891,26.5897,92.5355,0
17700892,26.5897,92.5397,0
17700893,26.5897,92.5439,0
17700894,26.5897,92.548,0
17700895,26.5897,92.5522,0
17700896,26.5897,92.5564,0
17700897,26.5897,92.5605,0
17700898,26.5897,92.5647,0
17700899,26.5897,92.5689,0
17700900,26.5897,92.573,0
17700901,26.5897,92.5772,0
17700902,26.5897,92.5814,0
17700903,26.5897,92.5855,0
17700904,26.5897,92.5897,0
17700905,26.5897,92.5939,0
17700906,26.5897,92.598,0
17700907,26.5897,92.6022,0
17700908,26.5897,92.6064,0
17700909,26.5897,92.6105,0
17700910,26.5897,92.6147,0
17700911,26.5897,92.6189,0
17700912,26.5897,92.623,0
17700913,26.5897,92.6272,0
17700914,26.5897,92.6314,0
17700915,26.5897,92.6355,0
17700916,26.5897,92.6397,0
17700917,26.5897,92.6439,0
17700918,26.5897,92.648,0
17700919,26.5897,92.6522,0
17700920,26.5897,92.6564,0
17700921,26.5897,92.6605,0
17700922,26.5897,92.6647,0
17700923,26.5897,92.6689,0
17700924,26.5897,92.673,0
17700925,26.5897,92.6772,0
17700926,26.5897,92.6814,0
17700927,26.5897,92.6855,0
17700928,26.5897,92.6897,0
17700929,26.5897,92.6939,0
17700930,26.5897,92.698,0
17700931,26.5897,92.7022,0
17700932,26.5897,92.7064,0
17700933,26.5897,92.7105,0
17700934,26.5897,92.7147,0
17700935,26.5897,92.7189,0
17700936,26.5897,92.723,0
17700937,26.5897,92.7272,0
17700938,26.5897,92.7314,0
17700939,26.5897,92.7355,0
17700940,26.5897,92.7397,0
17700941,26.5897,92.7439,0
17700942,26.5897,92.748,0
17700943,26.5897,92.7522,0
17700944,26.5897,92.7564,0
17700945,26.5897,92.7605,0
17700946,26.5897,92.7647,0
17700947,26.5897,92.7689,0
17700948,26.5897,92.773,0
17700949,26.5897,92.7772,0
17700950,26.5897,92.7814,0
17700951,26.5897,92.7855,0
17700952,26.5897,92.7897,0
17700953,26.5897,92.7939,0
17700954,26.5897,92.798,0
17700955,26.5897,92.8022,0
17700956,26.5897,92.8064,0
17700957,26.5897,92.8105,0
17700958,26.5897,92.8147,0
17700959,26.5897,92.8189,0
17700960,26.5897,92.823,0
17700961,26.5897,92.8272,0
17700962,26.5897,92.8314,0
17700963,26.5897,92.8355,0
17700964,26.5897,92.8397,0
17700965,26.5897,92.8439,0
17700966,26.5897,92.848,71
17700967,26.5897,92.8522,71
17700968,26.5897,92.8564,71
17700969,26.5897,92.8605,245
17700970,26.5897,92.8647,245
17700971,26.5897,92.8689,71
17700972,26.5897,92.873,71
17700973,26.5897,92.8772,71
17700974,26.5897,92.8814,71
17701022,26.5897,93.0814,0
17701023,26.5897,93.0855,0
17701024,26.5897,93.0897,0
17701025,26.5897,93.0939,0
17701026,26.5897,93.098,0
17701027,26.5897,93.1022,0
17701028,26.5897,93.1064,0
17701029,26.5897,93.1105,0
17701030,26.5897,93.1147,0
17701031,26.5897,93.1189,0
17701032,26.5897,93.123,0
17701033,26.5897,93.1272,0
17701034,26.5897,93.1314,0
17701035,26.5897,93.1355,0
17707883,26.5855,92.3647,71
17707884,26.5855,92.3689,71
17707885,26.5855,92.373,71
17707886,26.5855,92.3772,71
17707887,26.5855,92.3814,71
17707888,26.5855,92.3855,71
17707889,26.5855,92.3897,71
17707890,26.5855,92.3939,0
17707891,26.5855,92.398,71
17707892,26.5855,92.4022,71
17707893,26.5855,92.4064,71
17707894,26.5855,92.4105,71
17707895,26.5855,92.4147,71
17707896,26.5855,92.4189,71
17707897,26.5855,92.423,71
17707898,26.5855,92.4272,71
17707899,26.5855,92.4314,71
17707900,26.5855,92.4355,0
17707901,26.5855,92.4397,0
17707902,26.5855,92.4439,0
17707903,26.5855,92.448,0
17707904,26.5855,92.4522,0
17707905,26.5855,92.4564,0
17707906,26.5855,92.4605,0
17707907,26.5855,92.4647,0
17707908,26.5855,92.4689,0
17707909,26.5855,92.473,0
17707910,26.5855,92.4772,0
17707911,26.5855,92.4814,0
17707912,26.5855,92.4855,0
17707913,26.5855,92.4897,0
17707914,26.5855,92.4939,0
17707915,26.5855,92.498,0
17707916,26.5855,92.5022,0
17707917,26.5855,92.5064,0
17707918,26.5855,92.5105,0
17707919,26.5855,92.5147,0
17707920,26.5855,92.5189,0
17707921,26.5855,92.523,0
17707922,26.5855,92.5272,0
17707923,26.5855,92.5314,0
17707924,26.5855,92.5355,0
17707925,26.5855,92.5397,0
17707926,26.5855,92.5439,0
17707927,26.5855,92.548,0
17707928,26.5855,92.5522,0
17707929,26.5855,92.5564,0
17707930,26.5855,92.5605,0
17707931,26.5855,92.5647,0
17707932,26.5855,92.5689,0
17707933,26.5855,92.573,0
17707934,26.5855,92.5772,0
17707935,26.5855,92.5814,0
17707936,26.5855,92.5855,0
17707937,26.5855,92.5897,0
17707938,26.5855,92.5939,0
17707939,26.5855,92.598,0
17707940,26.5855,92.6022,0
17707941,26.5855,92.6064,0
17707942,26.5855,92.6105,0
17707943,26.5855,92.6147,0
17707944,26.5855,92.6189,0
17707945,26.5855,92.623,0
17707946,26.5855,92.6272,0
17707947,26.5855,92.6314,0
17707948,26.5855,92.6355,0
17707949,26.5855,92.6397,0
17707950,26.5855,92.6439,0
17707951,26.5855,92.648,0
17707952,26.5855,92.6522,0
17707953,26.5855,92.6564,0
17707954,26.5855,92.6605,0
17707955,26.5855,92.6647,0
17707956,26.5855,92.6689,0
17707957,26.5855,92.673,0
17707958,26.5855,92.6772,0
17707959,26.5855,92.6814,0
17707960,26.5855,92.6855,0
17707961,26.5855,92.6897,0
17707962,26.5855,92.6939,0
17707963,26.5855,92.698,0
17707964,26.5855,92.7022,0
17707965,26.5855,92.7064,0
17707966,26.5855,92.7105,0
17707967,26.5855,92.7147,0
17707968,26.5855,92.7189,0
17707969,26.5855,92.723,0
17707970,26.5855,92.7272,0
17707971,26.5855,92.7314,0
17707972,26.5855,92.7355,0
17707973,26.5855,92.7397,0
17707974,26.5855,92.7439,0
17707975,26.5855,92.748,0
17707976,26.5855,92.7522,0
17707977,26.5855,92.7564,0
17707978,26.5855,92.7605,0
17707979,26.5855,92.7647,0
17707980,26.5855,92.7689,0
17707981,26.5855,92.773,0
17707982,26.5855,92.7772,0
17707983,26.5855,92.7814,0
17707984,26.5855,92.7855,0
17707985,26.5855,92.7897,0
17707986,26.5855,92.7939,0
17707987,26.5855,92.798,0
17707988,26.5855,92.8022,0
17707989,26.5855,92.8064,0
17707990,26.5855,92.8105,0
17707991,26.5855,92.8147,0
17707992,26.5855,92.8189,0
17707993,26.5855,92.823,0
17707994,26.5855,92.8272,0
17707995,26.5855,92.8314,0
17707996,26.5855,92.8355,0
17707997,26.5855,92.8397,0
17707998,26.5855,92.8439,0
17707999,26.5855,92.848,0
17708000,26.5855,92.8522,71
17708001,26.5855,92.8564,71
17708002,26.5855,92.8605,245
17708003,26.5855,92.8647,245
17708004,26.5855,92.8689,71
17708005,26.5855,92.873,71
17708006,26.5855,92.8772,71
17708057,26.5855,93.0897,0
17708058,26.5855,93.0939,0
17708059,26.5855,93.098,0
17708060,26.5855,93.1022,0
17708061,26.5855,93.1064,0
17708062,26.5855,93.1105,0
17708063,26.5855,93.1147,0
17708064,26.5855,93.1189,0
17708065,26.5855,93.123,0
17708066,26.5855,93.1272,0
17714915,26.5814,92.3605,71
17714916,26.5814,92.3647,71
17714917,26.5814,92.3689,71
17714918,26.5814,92.373,71
17714919,26.5814,92.3772,71
17714920,26.5814,92.3814,71
17714921,26.5814,92.3855,71
17714922,26.5814,92.3897,71
17714923,26.5814,92.3939,0
17714924,26.5814,92.398,0
17714925,26.5814,92.4022,0
17714926,26.5814,92.4064,0
17714927,26.5814,92.4105,0
17714928,26.5814,92.4147,0
17714929,26.5814,92.4189,0
17714930,26.5814,92.423,0
17714931,26.5814,92.4272,0
17714932,26.5814,92.4314,0
17714933,26.5814,92.4355,0
17714934,26.5814,92.4397,0
17714935,26.5814,92.4439,0
17714936,26.5814,92.448,0
17714937,26.5814,92.4522,0
17714938,26.5814,92.4564,0
17714939,26.5814,92.4605,0
17714940,26.5814,92.4647,0
17714941,26.5814,92.4689,0
17714942,26.5814,92.473,0
17714943,26.5814,92.4772,0
17714944,26.5814,92.4814,0
17714945,26.5814,92.4855,0
17714946,26.5814,92.4897,0
17714947,26.5814,92.4939,0
17714948,26.5814,92.498,0
17714949,26.5814,92.5022,0
17714950,26.5814,92.5064,0
17714951,26.5814,92.5105,0
17714952,26.5814,92.5147,0
17714953,26.5814,92.5189,0
17714954,26.5814,92.523,0
17714955,26.5814,92.5272,0
17714956,26.5814,92.5314,0
17714957,26.5814,92.5355,0
17714958,26.5814,92.5397,0
17714959,26.5814,92.5439,0
17714960,26.5814,92.548,0
17714961,26.5814,92.5522,0
17714962,26.5814,92.5564,0
17714963,26.5814,92.5605,0
17714964,26.5814,92.5647,0
17714965,26.5814,92.5689,0
17714966,26.5814,92.573,0
17714967,26.5814,92.5772,0
17714968,26.5814,92.5814,0
17714969,26.5814,92.5855,0
17714970,26.5814,92.5897,0
17714971,26.5814,92.5939,0
17714972,26.5814,92.598,0
17714973,26.5814,92.6022,0
17714974,26.5814,92.6064,0
17714975,26.5814,92.6105,0
17714976,26.5814,92.6147,0
17714977,26.5814,92.6189,0
17714978,26.5814,92.623,0
17714979,26.5814,92.6272,0
17714980,26.5814,92.6314,0
17714981,26.5814,92.6355,0
17714982,26.5814,92.6397,0
17714983,26.5814,92.6439,0
17714984,26.5814,92.648,0
17714985,26.5814,92.6522,0
17714986,26.5814,92.6564,0
17714987,26.5814,92.6605,0
17714988,26.5814,92.6647,0
17714989,26.5814,92.6689,0
17714990,26.5814,92.673,0
17714991,26.5814,92.6772,0
17714992,26.5814,92.6814,0
17714993,26.5814,92.6855,0
17714994,26.5814,92.6897,0
17714995,26.5814,92.6939,0
17714996,26.5814,92.698,0
17714997,26.5814,92.7022,0
17714998,26.5814,92.7064,0
17714999,26.5814,92.7105,0
17715000,26.5814,92.7147,0
17715001,26.5814,92.7189,0
17715002,26.5814,92.723,0
17715003,26.5814,92.7272,0
17715004,26.5814,92.7314,0
17715005,26.5814,92.7355,0
17715006,26.5814,92.7397,0
17715007,26.5814,92.7439,0
17715008,26.5814,92.748,0
17715009,26.5814,92.7522,0
17715010,26.5814,92.7564,0
17715011,26.5814,92.7605,0
17715012,26.5814,92.7647,0
17715013,26.5814,92.7689,0
17715014,26.5814,92.773,0
17715015,26.5814,92.7772,0
17715016,26.5814,92.7814,0
17715017,26.5814,92.7855,0
17715018,26.5814,92.7897,0
17715019,26.5814,92.7939,0
17715020,26.5814,92.798,0
17715021,26.5814,92.8022,0
17715022,26.5814,92.8064,0
17715023,26.5814,92.8105,0
17715024,26.5814,92.8147,0
17715025,26.5814,92.8189,0
17715026,26.5814,92.823,0
17715027,26.5814,92.8272,0
17715028,26.5814,92.8314,0
17715091,26.5814,93.0939,0
17715092,26.5814,93.098,0
17715093,26.5814,93.1022,0
17715094,26.5814,93.1064,0
17715095,26.5814,93.1105,0
17715096,26.5814,93.1147,0
17715097,26.5814,93.1189,0
17721947,26.5772,92.3564,0
17721948,26.5772,92.3605,0
17721949,26.5772,92.3647,0
17721950,26.5772,92.3689,71
17721951,26.5772,92.373,71
17721952,26.5772,92.3772,71
17721953,26.5772,92.3814,0
17721954,26.5772,92.3855,0
17721955,26.5772,92.3897,0
17721956,26.5772,92.3939,0
17721957,26.5772,92.398,0
17721958,26.5772,92.4022,0
17721959,26.5772,92.4064,0
17721960,26.5772,92.4105,0
17721961,26.5772,92.4147,0
17721962,26.5772,92.4189,0
17721963,26.5772,92.423,0
17721964,26.5772,92.4272,0
17721965,26.5772,92.4314,0
17721966,26.5772,92.4355,0
17721967,26.5772,92.4397,0
17721968,26.5772,92.4439,0
17721969,26.5772,92.448,0
17721970,26.5772,92.4522,0
17721971,26.5772,92.4564,0
17721972,26.5772,92.4605,0
17721973,26.5772,92.4647,0
17721974,26.5772,92.4689,0
17721975,26.5772,92.473,0
17721976,26.5772,92.4772,0
17721977,26.5772,92.4814,0
17721978,26.5772,92.4855,0
17721979,26.5772,92.4897,0
17721980,26.5772,92.4939,0
17721981,26.5772,92.498,0
17721982,26.5772,92.5022,0
17721983,26.5772,92.5064,0
17721984,26.5772,92.5105,0
17721985,26.5772,92.5147,0
17721986,26.5772,92.5189,0
17721987,26.5772,92.523,0
17721988,26.5772,92.5272,0
17721989,26.5772,92.5314,0
17721990,26.5772,92.5355,0
17721991,26.5772,92.5397,0
17721992,26.5772,92.5439,0
17721993,26.5772,92.548,0
17721994,26.5772,92.5522,0
17721995,26.5772,92.5564,0
17721996,26.5772,92.5605,0
17721997,26.5772,92.5647,0
17721998,26.5772,92.5689,0
17721999,26.5772,92.573,0
17722000,26.5772,92.5772,0
17722001,26.5772,92.5814,0
17722002,26.5772,92.5855,0
17722003,26.5772,92.5897,0
17722004,26.5772,92.5939,0
17722005,26.5772,92.598,0
17722006,26.5772,92.6022,0
17722007,26.5772,92.6064,0
17722008,26.5772,92.6105,0
17722009,26.5772,92.6147,0
17722010,26.5772,92.6189,0
17722011,26.5772,92.623,0
17722012,26.5772,92.6272,0
17722013,26.5772,92.6314,0
17722014,26.5772,92.6355,0
17722015,26.5772,92.6397,0
17722016,26.5772,92.6439,0
17722017,26.5772,92.648,0
17722018,26.5772,92.6522,0
17722019,26.5772,92.6564,0
17722020,26.5772,92.6605,0
17722021,26.5772,92.6647,0
17722022,26.5772,92.6689,0
17722023,26.5772,92.673,0
17722024,26.5772,92.6772,0
17722025,26.5772,92.6814,0
17722026,26.5772,92.6855,0
17722027,26.5772,92.6897,0
17722028,26.5772,92.6939,0
17722029,26.5772,92.698,0
17722030,26.5772,92.7022,0
17722031,26.5772,92.7064,0
17722032,26.5772,92.7105,0
17722033,26.5772,92.7147,0
17722034,26.5772,92.7189,0
17722035,26.5772,92.723,0
17722036,26.5772,92.7272,0
17722037,26.5772,92.7314,0
17722038,26.5772,92.7355,0
17722039,26.5772,92.7397,0
17722040,26.5772,92.7439,0
17722041,26.5772,92.748,0
17722042,26.5772,92.7522,0
17722043,26.5772,92.7564,0
17722044,26.5772,92.7605,0
17722045,26.5772,92.7647,0
17722046,26.5772,92.7689,0
17722047,26.5772,92.773,0
17722048,26.5772,92.7772,0
17722049,26.5772,92.7814,0
17722050,26.5772,92.7855,0
17722051,26.5772,92.7897,0
17722052,26.5772,92.7939,0
17722053,26.5772,92.798,0
17722054,26.5772,92.8022,0
17722055,26.5772,92.8064,0
17722056,26.5772,92.8105,0
17722057,26.5772,92.8147,0
17722058,26.5772,92.8189,0
17722059,26.5772,92.823,0
17722060,26.5772,92.8272,0
17722125,26.5772,93.098,71
17722126,26.5772,93.1022,71
17728980,26.573,92.3564,0
17728981,26.573,92.3605,0
17728982,26.573,92.3647,0
17728983,26.573,92.3689,0
17728984,26.573,92.373,0
17728985,26.573,92.3772,0
17728986,26.573,92.3814,0
17728987,26.573,92.3855,0
17728988,26.573,92.3897,0
17728989,26.573,92.3939,0
17728990,26.573,92.398,0
17728991,26.573,92.4022,0
17728992,26.573,92.4064,0
17728993,26.573,92.4105,0
17728994,26.573,92.4147,0
17728995,26.573,92.4189,0
17728996,26.573,92.423,0
17728997,26.573,92.4272,0
17728998,26.573,92.4314,0
17728999,26.573,92.4355,0
17729000,26.573,92.4397,0
17729001,26.573,92.4439,0
17729002,26.573,92.448,0
17729003,26.573,92.4522,0
17729004,26.573,92.4564,0
17729005,26.573,92.4605,0
17729006,26.573,92.4647,0
17729007,26.573,92.4689,0
17729008,26.573,92.473,0
17729009,26.573,92.4772,0
17729010,26.573,92.4814,0
17729011,26.573,92.4855,0
17729012,26.573,92.4897,0
17729013,26.573,92.4939,0
17729014,26.573,92.498,0
17729015,26.573,92.5022,0
17729016,26.573,92.5064,0
17729017,26.573,92.5105,0
17729018,26.573,92.5147,0
17729019,26.573,92.5189,0
17729020,26.573,92.523,0
17729021,26.573,92.5272,0
17729022,26.573,92.5314,0
17729023,26.573,92.5355,0
17729024,26.573,92.5397,0
17729025,26.573,92.5439,0
17729026,26.573,92.548,0
17729027,26.573,92.5522,0
17729028,26.573,92.5564,0
17729029,26.573,92.5605,0
17729030,26.573,92.5647,0
17729031,26.573,92.5689,0
17729032,26.573,92.573,0
17729033,26.573,92.5772,0
17729034,26.573,92.5814,0
17729035,26.573,92.5855,0
17729036,26.573,92.5897,0
17729037,26.573,92.5939,0
17729038,26.573,92.598,0
17729039,26.573,92.6022,0
17729040,26.573,92.6064,0
17729041,26.573,92.6105,0
17729042,26.573,92.6147,0
17729043,26.573,92.6189,0
17729044,26.573,92.623,0
17729045,26.573,92.6272,0
17729046,26.573,92.6314,0
17729047,26.573,92.6355,0
17729048,26.573,92.6397,0
17729049,26.573,92.6439,0
17729050,26.573,92.648,0
17729051,26.573,92.6522,0
17729052,26.573,92.6564,0
17729053,26.573,92.6605,0
17729054,26.573,92.6647,0
17729055,26.573,92.6689,0
17729056,26.573,92.673,0
17729057,26.573,92.6772,0
17729058,26.573,92.6814,0
17729059,26.573,92.6855,0
17729060,26.573,92.6897,0
17729061,26.573,92.6939,0
17729062,26.573,92.698,0
17729063,26.573,92.7022,0
17729064,26.573,92.7064,0
17729065,26.573,92.7105,0
17729066,26.573,92.7147,0
17729067,26.573,92.7189,0
17729068,26.573,92.723,0
17729069,26.573,92.7272,0
17729070,26.573,92.7314,0
17729071,26.573,92.7355,0
17729072,26.573,92.7397,0
17729073,26.573,92.7439,0
17729074,26.573,92.748,0
17729075,26.573,92.7522,0
17729076,26.573,92.7564,0
17729077,26.573,92.7605,0
17729078,26.573,92.7647,0
17729079,26.573,92.7689,0
17729080,26.573,92.773,0
17729081,26.573,92.7772,0
17729082,26.573,92.7814,0
17729083,26.573,92.7855,0
17729084,26.573,92.7897,0
17729085,26.573,92.7939,0
17729086,26.573,92.798,0
17729087,26.573,92.8022,0
17729088,26.573,92.8064,0
17729089,26.573,92.8105,0
17729090,26.573,92.8147,0
17729091,26.573,92.8189,0
17736014,26.5689,92.3605,0
17736015,26.5689,92.3647,0
17736016,26.5689,92.3689,0
17736017,26.5689,92.373,0
17736018,26.5689,92.3772,0
17736019,26.5689,92.3814,0
17736020,26.5689,92.3855,0
17736021,26.5689,92.3897,0
17736022,26.5689,92.3939,0
17736023,26.5689,92.398,0
17736024,26.5689,92.4022,0
17736025,26.5689,92.4064,0
17736026,26.5689,92.4105,0
17736027,26.5689,92.4147,0
17736028,26.5689,92.4189,0
17736029,26.5689,92.423,0
17736030,26.5689,92.4272,0
17736031,26.5689,92.4314,0
17736032,26.5689,92.4355,0
17736033,26.5689,92.4397,0
17736034,26.5689,92.4439,0
17736035,26.5689,92.448,0
17736036,26.5689,92.4522,0
17736037,26.5689,92.4564,0
17736038,26.5689,92.4605,0
17736039,26.5689,92.4647,0
17736040,26.5689,92.4689,0
17736041,26.5689,92.473,0
17736042,26.5689,92.4772,0
17736043,26.5689,92.4814,0
17736044,26.5689,92.4855,0
17736045,26.5689,92.4897,0
17736046,26.5689,92.4939,0
17736047,26.5689,92.498,0
17736048,26.5689,92.5022,0
17736049,26.5689,92.5064,0
17736050,26.5689,92.5105,0
17736051,26.5689,92.5147,0
17736052,26.5689,92.5189,0
17736053,26.5689,92.523,0
17736054,26.5689,92.5272,0
17736055,26.5689,92.5314,0
17736056,26.5689,92.5355,0
17736057,26.5689,92.5397,0
17736058,26.5689,92.5439,0
17736059,26.5689,92.548,0
17736060,26.5689,92.5522,0
17736061,26.5689,92.5564,0
17736062,26.5689,92.5605,0
17736063,26.5689,92.5647,0
17736064,26.5689,92.5689,0
17736065,26.5689,92.573,0
17736066,26.5689,92.5772,0
17736067,26.5689,92.5814,0
17736068,26.5689,92.5855,0
17736069,26.5689,92.5897,0
